vendor_id,amt,amt_deviation,duplicate_entry,new_vendor,missing_po,entered_after_hrs,manual_entry,unusual_accts,desc_quality,anomalous
V05,158.85,low,no,no,no,no,no,no,normal,no
V17,5446.58,high,no,no,no,no,no,no,normal,no
V10,223.57,low,no,no,no,no,no,no,low,no
V15,162.03,low,no,no,no,no,no,no,normal,no
V04,732.45,low,no,no,no,no,no,no,normal,no
V04,123.72,low,no,no,no,no,no,no,low,no
V03,3856.70,low,no,no,no,no,no,no,low,no
V08,5108.24,high,no,no,no,no,no,no,normal,no
V05,8826.52,high,no,no,yes,yes,no,no,normal,no
V06,298.34,low,no,no,no,no,no,no,normal,no
V05,79.00,low,no,no,no,yes,no,no,normal,no
V04,5631.36,high,no,no,no,no,no,no,low,no
V03,2639.18,low,no,no,no,no,no,no,normal,no
V03,5996.80,high,no,no,no,no,no,no,high,no
V02,3221.01,low,no,no,no,no,no,no,normal,no
V14,5238.80,high,no,no,no,no,no,no,normal,no
V02,2237.53,low,no,no,no,no,no,no,normal,no
V05,2393.02,low,no,no,no,no,no,no,high,no
V01,2846.32,low,yes,no,no,yes,yes,no,low,yes
V10,198.16,low,no,no,no,no,no,no,normal,no
V08,6907.43,high,no,yes,no,no,no,no,normal,no
V01,73.84,low,no,no,no,no,no,no,high,no
V12,1659.05,low,no,no,no,no,yes,no,normal,no
V08,258.13,low,no,no,yes,no,no,no,normal,no
V06,269.97,low,no,no,no,no,no,no,high,no
V02,74.07,low,no,yes,no,no,yes,no,low,no
V05,4765.83,high,no,no,no,no,no,yes,high,no
V04,13237.14,outlier,no,no,no,yes,no,no,high,no
V04,98.97,low,no,no,no,no,no,no,high,no
V01,92.75,low,no,no,no,no,no,no,normal,no
V18,1710.80,low,no,yes,yes,no,no,yes,normal,yes
V04,5009.78,high,no,yes,no,no,no,no,normal,no
V05,461.58,low,no,no,no,yes,yes,no,normal,no
V07,10037.50,outlier,no,no,no,no,no,no,high,no
V12,121.23,low,no,no,no,no,no,no,normal,no
V06,2938.22,low,no,no,no,no,no,no,normal,no
V01,7564.02,high,no,yes,no,no,no,no,normal,no
V20,413.72,low,no,no,no,yes,no,no,high,no
V17,5786.75,high,no,no,no,no,no,no,normal,no
V10,6299.81,high,no,no,no,no,no,no,low,no
V05,3684.53,low,no,no,no,no,yes,no,normal,no
V09,915.17,low,no,no,no,no,no,no,high,no
V07,15396.55,outlier,no,no,no,no,yes,no,normal,no
V04,236.00,low,no,yes,no,no,no,no,low,no
V12,81.40,low,no,no,no,no,no,no,normal,no
V09,92.15,low,no,no,no,no,yes,no,high,no
V05,339.37,low,no,no,yes,no,no,no,low,no
V08,5020.56,high,no,no,no,no,no,no,normal,no
V03,2264.86,low,no,yes,yes,no,no,yes,normal,no
V17,2952.10,low,no,no,no,no,no,no,normal,no
V02,279.41,low,no,no,yes,no,yes,no,normal,no
V10,1724.02,low,no,yes,no,no,no,no,normal,no
V07,40.84,low,no,no,no,no,no,no,normal,no
V02,202.63,low,no,no,no,no,no,no,normal,no
V16,737.56,low,no,no,no,no,no,no,high,no
V18,29003.78,outlier,no,no,yes,no,no,yes,low,yes
V08,52507.96,outlier,no,no,no,no,yes,no,normal,no
V05,3871.93,low,no,no,no,no,no,yes,normal,no
V06,170.85,low,no,no,no,no,no,no,normal,no
V03,300.50,low,no,no,no,no,yes,no,normal,no
V02,269.16,low,no,no,no,no,no,no,normal,no
V15,10490.26,outlier,no,no,yes,no,no,no,normal,no
V18,4968.85,high,no,no,no,no,no,no,normal,no
V04,9419.82,outlier,no,no,no,no,no,no,high,no
V04,113.76,low,no,no,no,yes,no,no,high,no
V06,3656.17,low,no,no,no,yes,yes,no,low,no
V11,94.97,low,no,no,no,no,no,yes,normal,no
V07,170.12,low,no,no,no,no,no,no,normal,no
V08,157.51,low,no,no,no,no,yes,no,normal,no
V02,462.98,low,no,no,no,yes,no,no,low,no
V01,210.26,low,no,no,no,no,no,no,high,no
V07,361.78,low,no,no,no,no,no,no,normal,no
V07,30674.42,outlier,no,no,yes,yes,yes,no,high,yes
V02,6580.16,high,no,no,no,yes,no,no,low,no
V18,67.52,low,no,no,no,no,no,no,low,no
V02,208.29,low,no,no,no,no,no,no,high,no
V04,332.80,low,no,no,no,no,no,no,normal,no
V03,7413.41,high,yes,no,no,no,no,no,normal,no
V11,40.76,low,no,no,no,yes,no,no,normal,no
V03,332.92,low,no,no,no,yes,no,no,high,no
V18,37330.17,outlier,no,no,no,no,no,no,normal,no
V07,1978.07,low,no,no,no,no,no,no,normal,no
V02,6259.27,high,no,no,no,no,no,no,normal,no
V10,9680.75,high,no,no,no,no,no,no,normal,yes
V04,126.18,low,no,no,no,yes,no,no,low,no
V09,976.93,low,no,no,no,no,no,no,normal,no
V12,202.61,low,no,no,no,no,no,no,normal,no
V01,10218.00,outlier,no,yes,yes,no,no,no,normal,yes
V03,156.15,low,no,no,no,no,no,no,high,no
V03,174.76,low,no,no,no,no,no,no,normal,no
V04,102.43,low,no,no,no,no,no,yes,normal,no
V04,3923.59,low,yes,yes,no,no,no,no,low,no
V07,191.92,low,no,no,yes,no,no,no,low,no
V12,5430.65,high,no,no,no,no,no,no,high,no
V03,4620.66,low,no,no,no,no,no,no,normal,no
V08,136.04,low,no,no,no,no,no,no,normal,no
V08,8513.71,high,no,no,no,no,no,no,low,no
V03,2346.16,low,no,no,no,no,no,no,normal,no
V08,11479.13,outlier,no,no,no,no,yes,no,high,no
V01,3813.14,low,no,no,no,no,no,no,normal,no
V03,213.84,low,no,yes,no,no,yes,no,normal,no
V04,71.55,low,no,no,no,no,no,no,normal,no
V11,110.57,low,no,no,no,no,yes,no,normal,no
V01,2294.79,low,no,no,no,no,no,no,normal,no
V16,285.25,low,no,no,no,no,yes,no,high,no
V05,2742.74,low,no,no,no,no,no,no,high,no
V05,131.09,low,yes,no,no,no,no,no,normal,no
V11,101.62,low,no,no,no,no,no,no,normal,no
V04,1997.01,low,no,no,no,no,no,no,high,no
V06,108.17,low,no,no,no,no,no,no,normal,no
V09,246.13,low,no,no,no,no,no,no,high,no
V17,5563.33,high,no,no,no,no,no,yes,high,no
V06,189.58,low,no,no,no,no,no,no,normal,no
V04,185.59,low,no,no,no,no,yes,no,low,no
V07,8000.00,high,no,no,no,no,no,yes,normal,no
V03,1854.45,low,no,no,no,no,no,no,high,no
V11,1502.66,low,no,no,no,no,no,no,high,no
V04,90.21,low,no,no,no,no,no,no,normal,no
V14,186.13,low,no,no,no,no,no,yes,normal,no
V13,352.89,low,no,no,no,no,no,no,normal,no
V10,3922.52,low,no,no,no,no,no,no,normal,no
V10,425.42,low,no,no,no,no,no,no,normal,no
V06,110.66,low,no,no,no,no,no,no,normal,no
V05,178.28,low,no,no,no,no,no,no,normal,no
V19,256.94,low,no,no,no,no,no,no,low,no
V09,209.50,low,no,no,no,no,no,no,low,no
V19,199.41,low,no,no,no,no,no,no,normal,no
V11,504.54,low,no,no,no,no,no,no,normal,no
V03,219.10,low,no,no,no,no,no,no,high,no
V05,242.06,low,no,no,no,no,no,no,normal,no
V05,99.83,low,no,no,no,no,yes,no,high,no
V02,227.58,low,no,no,no,no,no,no,normal,no
V11,160.33,low,no,no,no,no,no,no,normal,no
V04,8098.21,high,no,no,no,no,yes,no,normal,yes
V14,688.88,low,no,no,no,no,no,no,normal,no
V01,147.06,low,no,no,no,no,no,no,normal,no
V04,386.31,low,no,no,no,no,no,no,normal,no
V04,145.35,low,no,no,no,no,no,no,normal,no
V08,10335.20,outlier,no,no,no,no,no,no,low,no
V11,6854.69,high,no,yes,no,no,yes,yes,low,no
V07,195.35,low,no,no,no,no,no,no,normal,no
V06,3301.82,low,no,no,no,no,no,no,normal,no
V17,5465.20,high,no,no,no,no,no,no,high,no
V10,81.78,low,no,no,no,no,no,no,normal,no
V07,251.02,low,no,no,no,no,no,no,normal,no
V14,4025.04,low,no,no,no,no,no,no,normal,no
V03,167.57,low,no,no,yes,no,no,no,normal,no
V08,251.91,low,no,no,no,no,no,no,normal,no
V01,313.53,low,no,no,no,no,no,no,normal,no
V02,10846.35,outlier,no,no,no,no,no,no,normal,no
V03,112.18,low,no,no,no,no,no,no,normal,no
V08,315.16,low,no,no,no,no,no,no,high,no
V01,3868.82,low,no,yes,no,no,yes,no,low,yes
V04,3983.24,low,no,no,no,no,no,no,normal,no
V11,3053.48,low,no,no,no,no,no,no,normal,no
V09,3548.36,low,no,no,no,no,no,yes,normal,no
V01,4485.32,high,no,no,no,no,no,no,low,no
V09,57.76,low,no,no,no,no,no,no,normal,no
V03,4337.52,low,no,no,no,no,no,no,low,no
V08,262.08,low,no,no,no,no,no,no,normal,no
V06,122.74,low,no,no,no,no,no,no,low,no
V13,237.84,low,no,no,no,no,no,no,high,no
V01,207.05,low,no,no,no,no,no,no,normal,no
V08,195.67,low,no,no,no,no,no,no,normal,no
V13,13558.64,outlier,no,yes,no,no,no,no,low,yes
V11,8232.89,high,no,no,no,no,no,no,high,no
V09,107.32,low,no,no,no,no,yes,no,normal,no
V06,449.13,low,no,no,no,no,no,no,normal,no
V08,3153.59,low,no,no,no,no,no,no,normal,no
V02,3911.48,low,no,no,no,no,no,no,normal,no
V07,97.78,low,no,no,no,no,no,no,normal,no
V05,221.21,low,no,no,no,no,no,no,normal,no
V12,232.36,low,no,no,no,no,no,no,low,no
V11,68.44,low,no,no,no,no,no,no,normal,no
V03,6081.52,high,no,no,no,no,no,no,normal,no
V04,12229.98,outlier,no,no,no,no,no,no,high,no
V11,185.15,low,no,no,no,no,no,no,high,no
V03,5741.74,high,no,no,yes,no,yes,no,low,no
V11,2001.30,low,no,yes,no,no,no,no,normal,no
V12,3511.95,low,no,no,no,no,no,no,low,no
V01,158.13,low,no,yes,no,no,no,no,normal,no
V01,97.01,low,no,no,no,no,yes,no,high,no
V02,4453.08,low,no,yes,no,no,no,no,low,yes
V11,1171.02,low,no,no,no,no,yes,no,normal,no
V16,3090.22,low,no,no,no,yes,no,no,normal,no
V13,7106.53,high,no,no,yes,no,yes,no,normal,no
V06,106.44,low,no,no,no,no,no,no,low,no
V11,386.20,low,no,no,no,no,no,no,normal,no
V04,9645.33,outlier,no,no,no,no,no,no,high,no
V14,112.54,low,no,no,no,no,no,no,high,no
V04,158.00,low,no,no,no,no,no,no,normal,no
V04,10363.74,outlier,no,no,no,yes,yes,no,low,no
V08,3191.31,low,no,no,no,no,no,no,normal,no
V01,2895.83,low,no,no,no,yes,no,no,normal,no
V02,2859.06,low,no,no,no,no,yes,no,low,no
V13,1175.90,low,no,no,yes,no,yes,no,high,no
V10,48158.38,outlier,no,yes,no,no,no,yes,high,yes
V05,5635.27,high,no,no,no,yes,yes,yes,normal,yes
V10,2658.67,low,no,no,no,no,no,no,normal,no
V02,452.30,low,no,no,no,no,no,no,normal,no
V03,3371.44,low,no,no,no,no,no,no,normal,no
V07,1017.78,low,no,no,no,no,no,no,normal,no
V02,5810.50,high,no,no,no,no,yes,yes,low,no
V07,1960.66,low,no,no,no,no,no,no,normal,no
V03,156.00,low,no,no,yes,no,no,no,normal,no
V03,2877.92,low,no,no,no,no,no,no,normal,no
V14,5187.89,high,no,no,no,no,no,no,normal,no
V07,2170.79,low,no,no,no,no,no,no,normal,no
V03,172.44,low,no,no,no,no,no,no,normal,no
V12,182.82,low,no,no,no,no,no,no,normal,no
V04,47.37,low,no,no,no,no,no,no,low,no
V07,5171.00,high,no,yes,yes,yes,no,no,normal,no
V15,136.46,low,no,no,no,no,no,no,high,no
V02,2600.89,low,no,no,no,no,no,no,normal,no
V03,75.10,low,no,no,yes,no,no,no,normal,no
V07,3716.33,low,no,no,no,no,no,no,high,no
V09,6720.53,high,no,no,no,no,no,no,high,no
V08,94.73,low,no,no,no,no,no,no,normal,no
V03,118.48,low,no,no,no,no,no,no,normal,no
V05,101.49,low,no,no,no,no,yes,no,low,no
V03,139.71,low,no,no,no,no,no,no,normal,no
V06,102.10,low,no,no,no,no,no,no,normal,no
V17,1989.56,low,no,no,no,no,no,no,high,no
V09,8189.47,high,no,yes,yes,no,no,no,normal,no
V01,86.84,low,no,no,no,no,no,no,normal,no
V09,4560.92,high,no,no,no,no,no,no,normal,no
V08,47858.41,outlier,no,no,no,no,no,yes,normal,no
V08,159.73,low,no,no,no,no,no,no,high,no
V03,95.82,low,no,no,no,no,no,no,normal,no
V01,2353.72,low,no,no,no,no,no,no,low,no
V04,12500.00,outlier,no,no,no,no,no,no,normal,no
V19,7146.81,high,no,no,no,no,no,no,high,no
V01,2495.05,low,yes,yes,no,no,no,no,low,no
V10,5165.92,high,no,no,no,no,no,no,normal,no
V02,4717.66,high,no,no,yes,no,no,no,normal,no
V19,138.39,low,no,no,no,no,no,no,low,no
V04,6226.28,high,no,yes,no,no,no,no,normal,no
V05,72.09,low,no,no,no,no,no,yes,normal,no
V02,15541.08,outlier,yes,no,no,no,yes,no,high,yes
V05,8345.89,high,no,no,no,no,no,no,normal,no
V01,4468.81,high,no,no,no,no,no,no,normal,no
V02,31787.09,outlier,no,yes,no,no,no,no,normal,no
V02,102.48,low,no,no,no,no,no,no,normal,no
V04,1585.26,low,no,yes,no,no,no,no,normal,no
V03,61.37,low,no,no,no,no,no,no,normal,no
V05,3219.55,low,yes,no,no,no,no,no,low,no
V12,206.89,low,no,no,no,no,no,no,high,no
V01,1784.82,low,no,yes,no,no,no,no,normal,no
V18,2330.39,low,no,no,no,yes,no,no,normal,no
V05,231.61,low,no,no,no,no,no,no,high,no
V01,283.81,low,no,no,no,no,no,no,normal,no
V05,171.53,low,no,no,yes,no,no,no,normal,no
V04,46.12,low,no,no,no,no,no,no,normal,no
V17,174.39,low,no,no,no,no,yes,no,normal,no
V02,244.39,low,no,yes,yes,no,no,no,normal,no
V08,290.34,low,no,no,no,no,no,no,normal,no
V04,232.29,low,no,no,no,yes,yes,no,normal,no
V02,107.68,low,no,no,no,no,no,no,normal,no
V08,2607.85,low,no,no,no,no,no,no,high,no
V06,149.64,low,no,no,no,no,no,no,normal,no
V04,1729.42,low,no,yes,no,no,no,no,normal,no
V07,192.17,low,no,no,no,no,no,yes,normal,no
V02,1510.75,low,no,yes,no,no,no,no,high,no
V10,26181.62,outlier,no,no,no,yes,yes,yes,normal,yes
V07,612.92,low,no,no,no,no,no,no,normal,no
V05,28994.70,outlier,no,no,no,no,no,yes,normal,yes
V14,255.01,low,no,no,no,no,no,no,high,no
V10,216.59,low,no,no,no,yes,yes,no,normal,no
V01,4719.04,high,no,no,no,no,no,no,low,no
V11,160.97,low,no,no,no,no,yes,no,normal,no
V13,150.93,low,no,no,no,no,no,no,normal,no
V04,162.15,low,no,no,no,no,no,no,high,no
V02,96.40,low,no,no,no,no,no,no,normal,no
V18,2247.26,low,no,no,no,no,no,no,normal,yes
V03,848.80,low,no,no,no,no,no,no,high,no
V06,6265.81,high,no,no,no,no,no,yes,normal,no
V01,331.18,low,no,no,no,no,no,no,normal,no
V14,998.00,low,no,no,no,no,yes,no,low,yes
V04,2801.30,low,no,no,no,yes,no,no,normal,no
V02,389.51,low,no,no,no,no,no,no,high,no
V05,237.21,low,no,no,no,no,no,no,normal,no
V02,258.50,low,no,no,no,no,no,yes,normal,no
V14,475.40,low,no,no,no,no,no,no,low,no
V16,254.41,low,no,no,no,no,no,no,normal,no
V01,3683.97,low,no,no,no,no,no,no,high,no
V05,173.32,low,no,no,no,no,no,no,normal,no
V02,233.55,low,no,no,no,no,no,no,high,no
V05,4577.78,high,no,no,no,no,no,no,high,no
V07,7443.06,high,no,no,no,no,no,no,normal,no
V09,259.47,low,no,no,no,no,no,no,high,no
V06,271.25,low,no,no,yes,no,no,no,normal,no
V03,4255.37,low,no,no,no,no,no,no,low,no
V07,83.59,low,no,no,no,no,no,no,normal,no
V03,38.93,low,no,no,no,no,no,no,normal,no
V10,529.93,low,no,no,no,no,yes,no,normal,no
V07,24999.00,outlier,no,yes,no,no,yes,no,low,yes
V07,88.12,low,no,yes,no,no,yes,no,low,no
V01,141.74,low,no,no,no,no,yes,no,high,no
V08,1687.89,low,no,no,no,no,no,yes,normal,no
V05,2137.56,low,no,no,no,yes,no,no,normal,no
V14,8000.00,high,no,no,no,no,no,no,high,no
V05,264.47,low,no,no,no,no,no,no,normal,no
V07,3424.11,low,no,no,no,no,no,no,normal,no
V04,163.47,low,no,no,no,no,no,no,normal,no
V06,316.80,low,no,no,no,no,no,no,normal,no
V11,5375.16,high,no,no,no,no,no,yes,normal,no
V02,19641.17,outlier,no,no,no,no,no,no,normal,no
V11,3914.04,low,no,no,no,no,no,no,high,no
V06,3103.97,low,no,no,yes,no,yes,no,normal,no
V01,7973.87,high,no,no,no,no,no,no,normal,no
V05,5304.95,high,no,no,no,no,no,no,high,no
V11,127.11,low,no,no,no,no,no,no,normal,no
V13,270.27,low,no,no,no,no,no,no,high,no
V12,9016.80,outlier,no,no,no,no,yes,no,high,no
V08,106.57,low,no,yes,no,no,no,no,high,no
V11,4232.82,low,no,no,no,no,yes,no,normal,no
V03,15963.25,outlier,no,no,no,no,no,no,low,yes
V09,2140.98,low,no,no,no,yes,no,no,normal,no
V20,2106.28,low,no,no,yes,no,no,no,low,no
V10,866.66,low,no,no,no,no,no,no,normal,no
V03,63.14,low,no,no,no,no,no,no,normal,no
V17,70.60,low,no,no,no,no,no,no,normal,no
V03,185.06,low,no,no,no,no,no,no,normal,no
V11,8701.37,high,no,no,yes,no,yes,yes,low,yes
V05,243.54,low,no,no,no,no,no,no,normal,no
V01,3467.24,low,no,no,no,no,no,no,normal,no
V03,2443.51,low,yes,no,no,no,no,no,normal,no
V12,1828.09,low,no,no,no,no,yes,no,normal,no
V12,281.20,low,no,no,yes,no,yes,no,low,no
V11,2967.03,low,no,no,no,no,no,no,normal,no
V16,22603.90,outlier,no,no,no,no,no,no,normal,no
V09,5252.09,high,no,no,no,no,no,yes,normal,no
V14,354.97,low,no,no,no,no,no,no,low,no
V10,4399.67,low,no,no,no,no,no,no,normal,no
V07,463.22,low,no,no,no,no,no,no,normal,no
V09,5784.48,high,no,no,no,no,no,no,normal,no
V03,3815.26,low,no,no,no,no,no,no,normal,no
V11,226.69,low,no,no,no,no,yes,no,normal,no
V02,85.61,low,no,no,yes,no,no,no,normal,no
V11,1881.66,low,no,yes,no,no,no,no,normal,yes
V01,78.48,low,no,no,yes,no,no,no,normal,no
V05,77.13,low,no,no,yes,no,no,no,high,no
V15,404.55,low,no,no,no,yes,yes,no,high,no
V07,85.46,low,no,no,no,no,no,no,normal,no
V07,68.38,low,no,no,no,no,no,yes,normal,no
V14,128.38,low,no,no,no,no,no,no,normal,no
V12,174.29,low,no,no,no,no,no,no,normal,no
V05,365.00,low,no,no,no,no,no,no,high,no
V17,3993.43,low,no,no,no,no,no,no,normal,no
V02,134.32,low,no,no,no,no,no,no,normal,no
V09,75.39,low,no,no,no,no,no,no,normal,no
V04,219.73,low,no,no,no,no,no,no,normal,no
V18,181.77,low,no,no,no,no,yes,yes,normal,no
V09,114.02,low,no,no,no,no,no,no,low,no
V13,4904.17,high,no,no,no,no,no,no,normal,no
V06,75.58,low,no,yes,no,yes,yes,no,normal,no
V02,145.11,low,no,no,no,no,no,no,low,no
V01,3858.80,low,no,no,no,no,no,no,normal,no
V04,206.74,low,no,yes,yes,no,no,no,normal,no
V07,1611.65,low,no,no,no,no,no,no,high,no
V16,60.64,low,no,no,yes,no,no,no,normal,no
V06,12500.00,outlier,no,no,no,no,no,no,high,no
V18,8274.47,high,no,no,no,no,no,no,normal,no
V04,399.38,low,no,no,no,no,no,no,low,no
V04,192.46,low,no,no,no,no,yes,no,normal,no
V01,19502.62,outlier,yes,yes,no,no,no,no,normal,yes
V12,9127.28,outlier,no,no,yes,yes,no,no,low,yes
V02,147.35,low,no,no,no,no,no,no,low,no
V09,174.93,low,no,no,no,no,no,no,normal,no
V06,182.67,low,no,yes,yes,no,no,no,normal,no
V17,4462.03,low,no,no,no,no,no,no,normal,no
V08,7093.29,high,no,no,no,no,no,yes,normal,yes
V16,2422.28,low,no,no,no,no,no,no,high,no
V08,159.63,low,no,no,yes,no,no,no,high,no
V16,1748.74,low,no,no,no,no,no,yes,high,no
V01,1513.04,low,yes,no,no,no,no,no,high,yes
V08,3856.58,low,no,no,no,no,yes,no,normal,no
V15,22831.07,outlier,no,no,no,no,no,no,high,no
V02,356.18,low,no,no,no,no,no,no,normal,no
V08,2187.66,low,no,no,no,no,no,yes,high,no
V01,2072.40,low,no,no,no,no,no,no,normal,no
V13,137.71,low,no,yes,no,no,yes,no,low,no
V06,156.45,low,no,no,no,no,no,no,high,no
V12,990.00,low,no,no,yes,no,no,yes,normal,yes
V10,159.34,low,no,no,no,no,no,no,high,no
V08,117.70,low,no,no,no,yes,no,no,normal,no
V03,145.95,low,no,no,no,no,no,no,high,no
V15,248.86,low,no,no,no,no,no,no,normal,no
V09,79.56,low,no,no,no,no,no,no,normal,no
V01,190.90,low,no,no,no,no,no,yes,high,no
V10,181.81,low,no,no,no,no,no,no,high,no
V06,4796.10,high,yes,no,no,no,no,no,high,yes
V01,130.84,low,no,no,no,no,yes,no,normal,no
V09,189.89,low,no,no,no,no,no,no,normal,no
V02,181.26,low,yes,no,no,no,no,no,normal,no
V13,2286.23,low,no,no,no,no,no,yes,normal,no
V08,59.57,low,yes,no,no,yes,no,no,high,no
V01,87.06,low,no,no,no,no,no,no,normal,no
V13,213.50,low,no,no,no,yes,no,no,normal,no
V13,68.04,low,no,no,no,no,yes,no,normal,no
V09,118.29,low,yes,no,no,no,no,no,normal,no
V07,182.44,low,no,no,no,no,no,no,normal,no
V01,198.95,low,no,no,no,no,no,no,normal,no
V15,3176.32,low,no,no,no,no,no,no,normal,no
V03,8710.60,high,no,no,yes,no,yes,no,low,yes
V01,127.45,low,no,no,no,yes,no,no,high,no
V14,3216.17,low,no,no,no,no,no,no,high,no
V05,3969.42,low,no,no,no,no,yes,yes,normal,no
V05,181.08,low,no,no,no,no,no,no,normal,no
V01,137.12,low,no,no,no,no,no,no,normal,no
V01,1706.65,low,no,no,no,no,no,no,normal,no
V02,10353.68,outlier,no,no,no,no,no,no,normal,no
V02,3674.03,low,no,no,no,no,no,no,normal,no
V05,150.39,low,no,no,no,no,no,no,normal,no
V06,121.38,low,no,no,no,no,no,no,normal,no
V07,124.68,low,no,no,no,no,yes,no,high,no
V01,800.45,low,no,no,no,yes,no,no,high,no
V16,4989.16,high,no,no,no,no,no,no,low,no
V01,384.36,low,no,no,no,no,no,no,low,no
V03,115.24,low,no,no,no,no,no,no,low,no
V03,1009.26,low,no,no,no,no,no,no,normal,no
V07,138.11,low,no,no,no,no,yes,no,normal,no
V06,199.70,low,no,no,no,yes,no,no,normal,no
V05,6161.41,high,no,no,no,no,no,no,normal,no
V06,24990.00,outlier,yes,no,yes,no,yes,no,low,yes
V10,1737.96,low,no,no,no,no,no,no,normal,no
V07,87.19,low,no,no,no,no,no,no,normal,no
V06,77.78,low,no,no,no,no,no,no,high,no
V07,30329.68,outlier,no,yes,yes,no,yes,no,high,yes
V03,2446.75,low,no,yes,yes,no,no,no,normal,no
V14,47.64,low,no,no,no,no,no,no,normal,no
V04,314.63,low,no,no,no,no,no,no,low,no
V20,143.25,low,no,no,no,no,no,no,normal,no
V01,403.82,low,no,no,no,no,no,no,high,no
V01,174.07,low,no,no,no,no,no,no,low,no
V05,305.63,low,no,no,no,no,no,no,normal,no
V01,197.43,low,no,no,no,no,no,no,normal,no
V02,220.74,low,no,no,no,no,no,no,normal,no
V05,84.80,low,no,yes,no,no,no,no,normal,no
V14,53.59,low,no,no,no,no,no,no,normal,no
V06,4989.18,high,no,no,no,no,no,no,normal,no
V17,23455.11,outlier,no,no,no,yes,no,no,high,no
V01,1385.01,low,no,no,no,no,no,no,normal,no
V20,123.94,low,no,yes,yes,yes,yes,yes,low,yes
V01,102.74,low,no,no,no,no,no,no,normal,no
V10,17837.38,outlier,yes,yes,no,no,yes,no,low,yes
V03,376.34,low,no,no,no,no,no,no,low,no
V02,6603.18,high,no,no,no,no,no,no,normal,no
V08,6265.94,high,no,yes,no,no,no,no,normal,no
V09,277.19,low,no,no,no,no,no,no,low,no
V20,239.12,low,yes,no,no,no,yes,yes,normal,no
V05,131.08,low,no,no,no,no,no,no,normal,no
V11,2496.96,low,no,no,no,yes,no,no,normal,no
V14,194.11,low,no,no,no,no,yes,no,low,no
V02,303.56,low,no,no,no,yes,no,yes,normal,no
V08,4252.41,low,no,no,yes,no,no,no,normal,no
V08,9916.64,outlier,no,no,no,yes,no,no,normal,no
V03,465.77,low,no,no,no,no,no,no,normal,no
V10,254.66,low,no,no,no,no,no,no,high,no
V07,78.21,low,no,no,no,no,no,no,normal,no
V13,213.19,low,yes,yes,no,no,no,no,high,no
V18,244.72,low,no,no,no,no,no,no,normal,no
V11,3369.75,low,no,no,no,no,no,no,high,no
V01,146.58,low,no,no,no,no,no,no,normal,no
V10,128.33,low,no,no,no,no,no,no,normal,no
V09,150.42,low,no,no,no,no,no,no,normal,no
V02,1098.99,low,no,no,no,no,no,no,low,no
V09,460.93,low,no,no,no,no,no,no,normal,no
V12,172.78,low,no,no,no,no,no,no,normal,no
V02,89.21,low,no,no,no,no,no,no,normal,no
V06,470.65,low,no,no,no,no,yes,yes,normal,no
V04,4868.43,high,no,no,no,yes,yes,no,normal,no
V20,138.60,low,no,no,no,no,no,no,normal,no
V13,157.72,low,no,no,no,no,no,no,normal,no
V03,64.25,low,no,no,yes,yes,yes,no,low,no
V06,325.76,low,no,no,no,no,no,no,normal,no
V03,102.91,low,no,no,no,no,no,yes,normal,no
V15,140.64,low,no,no,no,no,no,no,normal,no
V19,201.11,low,no,no,no,no,no,no,high,no
V19,307.67,low,no,no,no,no,no,no,high,no
V15,249.26,low,no,no,no,no,yes,no,normal,no
V10,2522.02,low,no,no,no,yes,no,no,normal,no
V05,2103.93,low,no,no,no,no,no,no,normal,no
V01,160.58,low,no,no,no,no,no,yes,normal,no
V05,1413.19,low,no,no,no,no,no,no,normal,no
V06,57.15,low,no,no,no,no,no,no,normal,no
V17,255.74,low,no,no,no,yes,no,no,normal,no
V04,2782.05,low,no,no,no,no,no,no,normal,no
V10,31700.46,outlier,no,yes,no,no,no,no,normal,no
V12,123.17,low,no,no,no,yes,no,no,normal,no
V09,507.93,low,no,no,no,no,no,no,normal,no
V10,94.59,low,no,no,no,no,no,no,normal,no
V01,150.44,low,no,yes,no,no,no,no,normal,no
V08,379.84,low,no,no,no,no,no,no,normal,no
V04,144.36,low,no,no,no,no,no,no,high,no
V09,120.10,low,no,no,no,no,yes,no,low,no
V03,60.59,low,no,no,no,yes,no,no,normal,no
V20,134.65,low,no,no,no,yes,no,no,normal,no
V01,172.47,low,no,no,no,no,no,no,normal,no
V10,397.27,low,no,no,no,no,no,no,normal,no
V06,4006.73,low,no,no,no,no,no,no,high,no
V18,8000.00,high,no,no,yes,no,yes,no,normal,no
V13,3776.21,low,no,no,no,yes,no,no,normal,no
V06,83.27,low,no,no,yes,no,no,no,normal,no
V02,7386.97,high,no,no,no,no,no,no,normal,no
V11,118.41,low,no,no,no,no,no,no,normal,no
V12,2488.48,low,no,no,no,no,no,no,high,no
V04,169.05,low,no,no,yes,no,yes,no,low,no
V11,141.69,low,no,no,no,yes,no,no,normal,no
V01,187.27,low,no,no,no,no,no,no,normal,no
V08,232.85,low,no,no,no,yes,yes,no,normal,no
V01,171.07,low,no,no,no,no,no,no,normal,no
V06,85.35,low,no,no,no,no,no,no,high,no
V18,3531.55,low,no,no,no,yes,no,no,normal,no
